# r,w_mean,copy
2.831483185291290283e-01,6.049778028551372699e+00,3.000000000000000000e+00
2.808629870414733887e-01,5.873327689449070022e+00,3.000000000000000000e+00
2.948608100414276123e-01,5.676654880531714298e+00,3.000000000000000000e+00
2.639578580856323242e-01,5.806888112725573592e+00,3.000000000000000000e+00
2.827731966972351074e-01,5.879576608742354438e+00,3.000000000000000000e+00
3.030835986137390137e-01,5.862437203686567955e+00,3.000000000000000000e+00
2.934276461601257324e-01,5.601882079849019647e+00,3.000000000000000000e+00
2.861966490745544434e-01,5.604082219520932995e+00,3.000000000000000000e+00
2.907223701477050781e-01,5.770560081014991738e+00,3.000000000000000000e+00
2.879250049591064453e-01,5.488861178091610782e+00,3.000000000000000000e+00
2.570450901985168457e-01,5.522016276256181300e+00,3.000000000000000000e+00
3.048031330108642578e-01,5.603837373986607417e+00,3.000000000000000000e+00
2.876540124416351318e-01,5.769940523357945494e+00,3.000000000000000000e+00
2.919678390026092529e-01,5.703471493528923020e+00,3.000000000000000000e+00
2.744425237178802490e-01,5.812385442215600051e+00,3.000000000000000000e+00
2.800371348857879639e-01,5.856365468629519455e+00,3.000000000000000000e+00
2.888566255569458008e-01,5.892451470223022625e+00,3.000000000000000000e+00
2.928847968578338623e-01,5.975051169953076169e+00,3.000000000000000000e+00
3.057285845279693604e-01,5.724203457808471285e+00,3.000000000000000000e+00
2.882796227931976318e-01,5.820376473144278862e+00,3.000000000000000000e+00
3.105496466159820557e-01,5.623485232368693687e+00,3.000000000000000000e+00
2.868993878364562988e-01,5.552073942933930084e+00,3.000000000000000000e+00
2.871524393558502197e-01,5.694218682168866508e+00,3.000000000000000000e+00
2.928813993930816650e-01,5.622835403730277903e+00,3.000000000000000000e+00
2.919798195362091064e-01,5.446802009479142725e+00,3.000000000000000000e+00
2.789331972599029541e-01,5.263816853883326985e+00,3.000000000000000000e+00
3.022287487983703613e-01,5.284547765455499757e+00,3.000000000000000000e+00
2.898326218128204346e-01,5.202537883931654505e+00,3.000000000000000000e+00
2.940058708190917969e-01,5.495840489078545943e+00,3.000000000000000000e+00
2.940058708190917969e-01,5.495840489078545943e+00,3.000000000000000000e+00
2.920290529727935791e-01,5.592273072703392245e+00,3.000000000000000000e+00
2.951573431491851807e-01,5.562083706739940681e+00,3.000000000000000000e+00
2.816982567310333252e-01,5.642626697968808003e+00,3.000000000000000000e+00
2.794014513492584229e-01,5.579194255609763786e+00,3.000000000000000000e+00
3.074681460857391357e-01,5.641713427932700142e+00,3.000000000000000000e+00
2.968622148036956787e-01,5.564708713238360360e+00,3.000000000000000000e+00
2.966352105140686035e-01,5.647362629271810874e+00,3.000000000000000000e+00
3.057896792888641357e-01,5.528391164058120921e+00,3.000000000000000000e+00
2.791930139064788818e-01,5.636026942578610033e+00,3.000000000000000000e+00
2.925616800785064697e-01,6.039071732608135790e+00,3.000000000000000000e+00
2.820672988891601562e-01,5.765648247994249687e+00,3.000000000000000000e+00
2.663647234439849854e-01,5.777980156621197239e+00,3.000000000000000000e+00
2.792442739009857178e-01,5.728077690146164969e+00,3.000000000000000000e+00
2.690310180187225342e-01,5.817947544128401205e+00,3.000000000000000000e+00
2.900794744491577148e-01,5.881248689925996587e+00,3.000000000000000000e+00
2.769119739532470703e-01,5.824125923769315705e+00,3.000000000000000000e+00
2.574733793735504150e-01,5.921791325323283672e+00,3.000000000000000000e+00
2.948544621467590332e-01,5.760998314537573606e+00,3.000000000000000000e+00
2.907600104808807373e-01,5.776755676313769072e+00,3.000000000000000000e+00
2.729600369930267334e-01,5.653671639272943139e+00,3.000000000000000000e+00
2.911125719547271729e-01,5.785466191955492832e+00,3.000000000000000000e+00
3.001790344715118408e-01,5.958978447248227894e+00,3.000000000000000000e+00
2.774373888969421387e-01,5.600325924053322524e+00,3.000000000000000000e+00
2.893648147583007812e-01,5.716469949955353513e+00,3.000000000000000000e+00
2.962188720703125000e-01,5.635069686191854998e+00,3.000000000000000000e+00
3.019545972347259521e-01,5.694840109237702563e+00,3.000000000000000000e+00
2.793668210506439209e-01,5.751362518989481032e+00,3.000000000000000000e+00
2.905071675777435303e-01,5.677542146324412897e+00,3.000000000000000000e+00
2.790876328945159912e-01,5.821531004214193672e+00,3.000000000000000000e+00
3.101996183395385742e-01,5.540440197015414014e+00,3.000000000000000000e+00
2.968370616436004639e-01,5.624757082638097927e+00,3.000000000000000000e+00
2.796930968761444092e-01,5.728210591551032849e+00,3.000000000000000000e+00
2.796930968761444092e-01,5.728210591551032849e+00,3.000000000000000000e+00
2.959658503532409668e-01,5.769091034497250803e+00,3.000000000000000000e+00
2.876382172107696533e-01,5.682070644164923579e+00,3.000000000000000000e+00
2.776291370391845703e-01,5.747419466933934018e+00,3.000000000000000000e+00
3.061808943748474121e-01,5.701679956837324426e+00,3.000000000000000000e+00
2.950092554092407227e-01,5.733599420374957845e+00,3.000000000000000000e+00
3.003858327865600586e-01,5.705936384329106659e+00,3.000000000000000000e+00
2.792393565177917480e-01,5.368674859404563904e+00,3.000000000000000000e+00
2.818749248981475830e-01,5.685119088157080114e+00,3.000000000000000000e+00
3.096144795417785645e-01,5.582552797452080995e+00,3.000000000000000000e+00
2.845791578292846680e-01,5.673971319018164650e+00,3.000000000000000000e+00
2.862385809421539307e-01,5.731089108099695295e+00,3.000000000000000000e+00
2.835651934146881104e-01,5.539594083180418238e+00,3.000000000000000000e+00
2.796162664890289307e-01,5.425067895383108407e+00,3.000000000000000000e+00
2.922772467136383057e-01,5.466265859431587160e+00,3.000000000000000000e+00
2.883513867855072021e-01,5.510126078384928405e+00,3.000000000000000000e+00
2.822812199592590332e-01,5.597714556002756581e+00,3.000000000000000000e+00
2.833116054534912109e-01,5.639868387719616294e+00,3.000000000000000000e+00
2.833116054534912109e-01,5.639868387719616294e+00,3.000000000000000000e+00
2.927734255790710449e-01,5.841320994397392496e+00,3.000000000000000000e+00
2.831897735595703125e-01,5.669733420829288661e+00,3.000000000000000000e+00
2.958447337150573730e-01,5.704340354423038661e+00,3.000000000000000000e+00
2.764517664909362793e-01,5.651868788962019607e+00,3.000000000000000000e+00
2.752228081226348877e-01,5.751405684888595715e+00,3.000000000000000000e+00
2.816203236579895020e-01,5.659500686393585056e+00,3.000000000000000000e+00
2.816203236579895020e-01,5.659500686393585056e+00,3.000000000000000000e+00
2.907695174217224121e-01,5.764823339326540008e+00,3.000000000000000000e+00
2.728554606437683105e-01,5.713718466460704803e+00,3.000000000000000000e+00
2.766161262989044189e-01,5.339968423242680728e+00,3.000000000000000000e+00
3.002039194107055664e-01,5.397569269640371203e+00,3.000000000000000000e+00
3.176157474517822266e-01,5.641610563761787489e+00,3.000000000000000000e+00
2.889461219310760498e-01,5.550946733972523361e+00,3.000000000000000000e+00
2.815315425395965576e-01,5.348957998852711171e+00,3.000000000000000000e+00
3.047863245010375977e-01,5.275660350976977497e+00,3.000000000000000000e+00
2.890806496143341064e-01,5.558462944522034377e+00,3.000000000000000000e+00
2.890806496143341064e-01,5.558462944522034377e+00,3.000000000000000000e+00
2.890806496143341064e-01,5.558462944522034377e+00,3.000000000000000000e+00
2.893690764904022217e-01,5.417485083016799763e+00,3.000000000000000000e+00
2.893690764904022217e-01,5.417485083016799763e+00,3.000000000000000000e+00
2.951874434947967529e-01,5.285558175979531370e+00,3.000000000000000000e+00
2.969628572463989258e-01,5.315553839958738536e+00,3.000000000000000000e+00
2.744699120521545410e-01,5.612156164686894044e+00,3.000000000000000000e+00
2.744699120521545410e-01,5.612156164686894044e+00,3.000000000000000000e+00
2.631723582744598389e-01,5.525154963033855893e+00,3.000000000000000000e+00
2.935129702091217041e-01,5.850019908495596610e+00,3.000000000000000000e+00
2.605614364147186279e-01,5.732936508182319812e+00,3.000000000000000000e+00
2.907453775405883789e-01,5.528903647529659793e+00,3.000000000000000000e+00
2.767499685287475586e-01,5.733781438422738574e+00,3.000000000000000000e+00
2.767499685287475586e-01,5.733781438422738574e+00,3.000000000000000000e+00
2.882590591907501221e-01,5.578444171449518763e+00,3.000000000000000000e+00
2.781877815723419189e-01,5.499812118301633745e+00,3.000000000000000000e+00
3.138934671878814697e-01,5.736688475823029876e+00,3.000000000000000000e+00
2.748706042766571045e-01,5.716139557363931090e+00,3.000000000000000000e+00
2.898052930831909180e-01,5.820907978602917865e+00,3.000000000000000000e+00
2.886955142021179199e-01,5.984547999454662204e+00,3.000000000000000000e+00
3.000022172927856445e-01,6.041886010119924322e+00,3.000000000000000000e+00
2.572931349277496338e-01,6.249822552970726974e+00,3.000000000000000000e+00
2.831886112689971924e-01,6.017801124864490703e+00,3.000000000000000000e+00
2.828551828861236572e-01,5.774959586327895522e+00,3.000000000000000000e+00
2.936601042747497559e-01,5.958773211576044559e+00,3.000000000000000000e+00
2.951186001300811768e-01,5.706182178531889804e+00,3.000000000000000000e+00
2.918710410594940186e-01,5.596684024552814662e+00,3.000000000000000000e+00
2.960227131843566895e-01,5.844399697831249796e+00,3.000000000000000000e+00
2.895214557647705078e-01,5.713493128336267546e+00,3.000000000000000000e+00
2.941026091575622559e-01,5.524595709925051779e+00,3.000000000000000000e+00
2.816356122493743896e-01,5.413693752969265915e+00,3.000000000000000000e+00
2.762158513069152832e-01,5.435875085648149252e+00,3.000000000000000000e+00
3.111066520214080811e-01,5.513703582539164927e+00,3.000000000000000000e+00
3.029044866561889648e-01,5.723356791233527474e+00,3.000000000000000000e+00
2.721759676933288574e-01,5.685617897412157618e+00,3.000000000000000000e+00
2.919465005397796631e-01,5.725658608949743211e+00,3.000000000000000000e+00
3.157986402511596680e-01,5.348403920012060553e+00,3.000000000000000000e+00
2.791479229927062988e-01,5.141249548629275523e+00,3.000000000000000000e+00
2.918401658535003662e-01,5.158935941071831621e+00,3.000000000000000000e+00
2.918401658535003662e-01,5.158935941071831621e+00,3.000000000000000000e+00
3.237355053424835205e-01,5.257424711402563844e+00,3.000000000000000000e+00
3.193759024143218994e-01,5.373103869991609827e+00,3.000000000000000000e+00
3.143126666545867920e-01,5.109339640690450324e+00,3.000000000000000000e+00
3.143126666545867920e-01,5.109339640690450324e+00,3.000000000000000000e+00
2.909846007823944092e-01,5.045429978337779175e+00,3.000000000000000000e+00
2.761352062225341797e-01,5.278813136610551737e+00,3.000000000000000000e+00
2.790496647357940674e-01,5.542246265718858922e+00,3.000000000000000000e+00
2.824645936489105225e-01,5.833992882206075592e+00,3.000000000000000000e+00
2.942151129245758057e-01,5.818030695430934429e+00,3.000000000000000000e+00
2.791023552417755127e-01,5.538107230717287166e+00,3.000000000000000000e+00
2.805927395820617676e-01,5.719957680914376397e+00,3.000000000000000000e+00
2.897041738033294678e-01,5.698997683502966538e+00,3.000000000000000000e+00
2.955254018306732178e-01,5.489361952080798801e+00,3.000000000000000000e+00
2.997848093509674072e-01,5.619710898063203786e+00,3.000000000000000000e+00
2.846612036228179932e-01,5.677580760420823935e+00,3.000000000000000000e+00
2.846612036228179932e-01,5.677580760420823935e+00,3.000000000000000000e+00
2.784510552883148193e-01,5.715345573538797908e+00,3.000000000000000000e+00
2.950075566768646240e-01,5.719982520378835034e+00,3.000000000000000000e+00
3.031325340270996094e-01,5.566454059167881496e+00,3.000000000000000000e+00
3.037230372428894043e-01,5.613910979642241728e+00,3.000000000000000000e+00
3.006398379802703857e-01,5.466535157742328010e+00,3.000000000000000000e+00
2.794963419437408447e-01,5.465057917674130294e+00,3.000000000000000000e+00
2.786640226840972900e-01,5.681480179926438723e+00,3.000000000000000000e+00
2.796740233898162842e-01,6.060442239540861920e+00,3.000000000000000000e+00
3.129823505878448486e-01,5.831288569177559111e+00,3.000000000000000000e+00
2.854041159152984619e-01,5.807097082841210067e+00,3.000000000000000000e+00
2.672012448310852051e-01,5.864963748215814121e+00,3.000000000000000000e+00
2.840749919414520264e-01,5.876069575402652845e+00,3.000000000000000000e+00
2.891087234020233154e-01,5.685390858670871239e+00,3.000000000000000000e+00
2.930904626846313477e-01,5.662102461988979485e+00,3.000000000000000000e+00
2.807397544384002686e-01,5.705964603112079203e+00,3.000000000000000000e+00
2.913004159927368164e-01,5.677324610238429159e+00,3.000000000000000000e+00
2.803438901901245117e-01,5.866648811293998733e+00,3.000000000000000000e+00
2.890145480632781982e-01,5.748147177706414368e+00,3.000000000000000000e+00
2.893749773502349854e-01,5.630538773169973865e+00,3.000000000000000000e+00
2.843204438686370850e-01,5.834705097484402359e+00,3.000000000000000000e+00
3.186811804771423340e-01,5.676940618122898741e+00,3.000000000000000000e+00
2.996358275413513184e-01,5.800366479677904863e+00,3.000000000000000000e+00
2.776962816715240479e-01,5.904497163966880180e+00,3.000000000000000000e+00
2.833654582500457764e-01,6.034267548777279444e+00,3.000000000000000000e+00
3.051055371761322021e-01,5.816280461833230220e+00,3.000000000000000000e+00
2.929316163063049316e-01,5.841304370740544982e+00,3.000000000000000000e+00
2.940599620342254639e-01,5.759848198329564184e+00,3.000000000000000000e+00
3.043258488178253174e-01,5.864097439283796120e+00,3.000000000000000000e+00
2.789524495601654053e-01,6.043850192079844419e+00,3.000000000000000000e+00
2.785890102386474609e-01,6.066943606740096584e+00,3.000000000000000000e+00
3.019983172416687012e-01,5.886775313992984593e+00,3.000000000000000000e+00
2.903292775154113770e-01,5.800753458999679424e+00,3.000000000000000000e+00
2.907798886299133301e-01,5.626438371284166351e+00,3.000000000000000000e+00
2.907798886299133301e-01,5.626438371284166351e+00,3.000000000000000000e+00
2.967823743820190430e-01,5.608139823743840680e+00,3.000000000000000000e+00
2.767100632190704346e-01,5.780794970967690460e+00,3.000000000000000000e+00
2.767100632190704346e-01,5.780794970967690460e+00,3.000000000000000000e+00
2.764053940773010254e-01,5.796931748758652247e+00,3.000000000000000000e+00
2.789117693901062012e-01,5.790208178164903075e+00,3.000000000000000000e+00
2.623947560787200928e-01,5.607564351856126450e+00,3.000000000000000000e+00
2.813647091388702393e-01,5.477028150547994301e+00,3.000000000000000000e+00
2.635854184627532959e-01,5.605930936348158866e+00,3.000000000000000000e+00
2.776515185832977295e-01,5.928293443095753901e+00,3.000000000000000000e+00
2.764099836349487305e-01,5.898201655334560201e+00,3.000000000000000000e+00
2.959996461868286133e-01,5.691991799918469042e+00,3.000000000000000000e+00
2.974541783332824707e-01,5.847780821131891571e+00,3.000000000000000000e+00
2.672611474990844727e-01,6.131975567084737122e+00,3.000000000000000000e+00
2.698343992233276367e-01,6.009011783811729401e+00,3.000000000000000000e+00
2.722960412502288818e-01,6.030203431510017253e+00,3.000000000000000000e+00
2.756476104259490967e-01,5.951117110584164038e+00,3.000000000000000000e+00
2.813009619712829590e-01,5.841094603892997839e+00,3.000000000000000000e+00
2.735738754272460938e-01,5.924368152336683124e+00,3.000000000000000000e+00
2.754233777523040771e-01,5.714466896562953480e+00,3.000000000000000000e+00
3.051281571388244629e-01,5.684783438744489104e+00,3.000000000000000000e+00
2.876120507717132568e-01,5.591174518121988513e+00,3.000000000000000000e+00
3.056352734565734863e-01,5.512711717979982495e+00,3.000000000000000000e+00
2.861353456974029541e-01,5.585320588099421002e+00,3.000000000000000000e+00
2.794788479804992676e-01,5.589477811401593499e+00,3.000000000000000000e+00
2.818643748760223389e-01,5.653163137249066494e+00,3.000000000000000000e+00
2.790547609329223633e-01,5.730907018209109083e+00,3.000000000000000000e+00
2.837219238281250000e-01,5.516722206819395069e+00,3.000000000000000000e+00
2.847850918769836426e-01,5.721854847746726591e+00,3.000000000000000000e+00
3.052704632282257080e-01,5.667268283010344021e+00,3.000000000000000000e+00
3.102998435497283936e-01,5.685834635383798741e+00,3.000000000000000000e+00
2.813680469989776611e-01,5.691634374576096889e+00,3.000000000000000000e+00
2.855924963951110840e-01,5.838856319882324897e+00,3.000000000000000000e+00
3.099166452884674072e-01,5.516401148663135245e+00,3.000000000000000000e+00
3.094210028648376465e-01,5.795137473636714276e+00,3.000000000000000000e+00
2.648404836654663086e-01,5.769202278504963033e+00,3.000000000000000000e+00
2.820257544517517090e-01,5.672024363630043808e+00,3.000000000000000000e+00
2.873258590698242188e-01,5.642251604454941116e+00,3.000000000000000000e+00
2.734107077121734619e-01,5.659604484491865151e+00,3.000000000000000000e+00
3.074949085712432861e-01,5.539911616833705921e+00,3.000000000000000000e+00
3.167125284671783447e-01,5.477529114126809873e+00,3.000000000000000000e+00
2.741716504096984863e-01,5.262644916867429856e+00,3.000000000000000000e+00
2.719959616661071777e-01,5.264957026767660864e+00,3.000000000000000000e+00
2.933026850223541260e-01,5.144447956947260536e+00,3.000000000000000000e+00
3.126309514045715332e-01,5.140860812956816517e+00,3.000000000000000000e+00
3.014482557773590088e-01,5.540861360510461964e+00,3.000000000000000000e+00
2.622201740741729736e-01,5.737632115502492525e+00,3.000000000000000000e+00
2.686553895473480225e-01,5.800816618517274037e+00,3.000000000000000000e+00
2.710050344467163086e-01,5.488420117879286408e+00,3.000000000000000000e+00
2.791059911251068115e-01,5.308566877822158858e+00,3.000000000000000000e+00
3.085010051727294922e-01,5.337777107255533338e+00,3.000000000000000000e+00
3.087877631187438965e-01,5.353264407051028684e+00,3.000000000000000000e+00
2.852754592895507812e-01,5.495754383926396258e+00,3.000000000000000000e+00
2.849749624729156494e-01,5.683729289841721766e+00,3.000000000000000000e+00
2.876153588294982910e-01,5.497307522091432475e+00,3.000000000000000000e+00
2.917582094669342041e-01,5.576525292490259744e+00,3.000000000000000000e+00
2.816013395786285400e-01,5.556176979414885864e+00,3.000000000000000000e+00
2.925861477851867676e-01,5.705650580304791220e+00,3.000000000000000000e+00
2.961010634899139404e-01,5.577432758684153669e+00,3.000000000000000000e+00
2.975189387798309326e-01,5.832344788752379827e+00,3.000000000000000000e+00
2.940140664577484131e-01,5.818147548008710146e+00,3.000000000000000000e+00
2.808284163475036621e-01,5.703739073505857959e+00,3.000000000000000000e+00
2.900788486003875732e-01,5.575652425861335360e+00,3.000000000000000000e+00
2.944884598255157471e-01,5.659661715268157423e+00,3.000000000000000000e+00
3.109243810176849365e-01,5.539541190999443643e+00,3.000000000000000000e+00
2.830921113491058350e-01,5.608884691959246993e+00,3.000000000000000000e+00
2.741360664367675781e-01,5.515027900124550797e+00,3.000000000000000000e+00
2.853401005268096924e-01,5.556087343938997947e+00,3.000000000000000000e+00
2.745432555675506592e-01,5.552455336015555076e+00,3.000000000000000000e+00
2.739280164241790771e-01,5.613899029878666624e+00,3.000000000000000000e+00
2.656244039535522461e-01,5.341464388446183875e+00,3.000000000000000000e+00
2.825520634651184082e-01,5.355606498633278534e+00,3.000000000000000000e+00
2.837202548980712891e-01,5.174502251757076010e+00,3.000000000000000000e+00
2.805395722389221191e-01,5.366436521973810159e+00,3.000000000000000000e+00
2.856250405311584473e-01,5.366231375912320800e+00,3.000000000000000000e+00
2.836111187934875488e-01,5.389745136009878479e+00,3.000000000000000000e+00
3.003346025943756104e-01,5.452473137462220620e+00,3.000000000000000000e+00
3.003346025943756104e-01,5.452473137462220620e+00,3.000000000000000000e+00
3.024094402790069580e-01,5.651152668178838212e+00,3.000000000000000000e+00
2.755123078823089600e-01,5.772760423038562294e+00,3.000000000000000000e+00
2.997796237468719482e-01,5.675410534364345949e+00,3.000000000000000000e+00
2.702870070934295654e-01,5.905679507377499249e+00,3.000000000000000000e+00
2.927965223789215088e-01,5.459319921807036735e+00,3.000000000000000000e+00
2.927965223789215088e-01,5.459319921807036735e+00,3.000000000000000000e+00
3.047360181808471680e-01,5.353463305742479861e+00,3.000000000000000000e+00
2.792024016380310059e-01,5.334319945599418133e+00,3.000000000000000000e+00
2.734508216381072998e-01,5.492216765625926200e+00,3.000000000000000000e+00
2.679607272148132324e-01,5.666782086234888993e+00,3.000000000000000000e+00
2.986135780811309814e-01,5.668137981410836801e+00,3.000000000000000000e+00
3.000923991203308105e-01,5.590619935377617367e+00,3.000000000000000000e+00
2.779727578163146973e-01,5.565634534563287161e+00,3.000000000000000000e+00
2.801900506019592285e-01,5.518446520229190355e+00,3.000000000000000000e+00
2.828464210033416748e-01,5.689616631672834046e+00,3.000000000000000000e+00
2.836262881755828857e-01,5.604543996490974678e+00,3.000000000000000000e+00
2.963537871837615967e-01,5.619051713751105126e+00,3.000000000000000000e+00
2.753709852695465088e-01,5.489596458479354624e+00,3.000000000000000000e+00
2.967873811721801758e-01,5.471870943962130696e+00,3.000000000000000000e+00
2.879416644573211670e-01,5.608912810857873410e+00,3.000000000000000000e+00
2.917986214160919189e-01,5.867269192618550733e+00,3.000000000000000000e+00
2.799304425716400146e-01,5.704809682138147764e+00,3.000000000000000000e+00
2.804628908634185791e-01,5.711000843526562676e+00,3.000000000000000000e+00
2.956013381481170654e-01,5.696365398835041560e+00,3.000000000000000000e+00
2.801556587219238281e-01,6.117289892448752653e+00,3.000000000000000000e+00
2.880448698997497559e-01,6.361577842384576797e+00,3.000000000000000000e+00
2.739847004413604736e-01,6.128337937669130042e+00,3.000000000000000000e+00
2.866023480892181396e-01,6.219582626108604018e+00,3.000000000000000000e+00
2.712392807006835938e-01,6.062249286220321665e+00,3.000000000000000000e+00
2.836517691612243652e-01,5.820730824223574018e+00,3.000000000000000000e+00
2.778786718845367432e-01,5.827452596589864697e+00,3.000000000000000000e+00
2.921446859836578369e-01,5.923277787493134383e+00,3.000000000000000000e+00
2.668991386890411377e-01,5.994382271761423908e+00,3.000000000000000000e+00
2.813835740089416504e-01,5.916425193376198877e+00,3.000000000000000000e+00
2.790415883064270020e-01,6.013317123553861165e+00,3.000000000000000000e+00
2.872361838817596436e-01,5.828075708956021117e+00,3.000000000000000000e+00
2.860650718212127686e-01,5.768884818658989388e+00,3.000000000000000000e+00
2.860650718212127686e-01,5.768884818658989388e+00,3.000000000000000000e+00
2.683127224445343018e-01,5.758954942757554818e+00,3.000000000000000000e+00
2.762469649314880371e-01,5.725100717158056796e+00,3.000000000000000000e+00
2.651217877864837646e-01,5.722001317117246799e+00,3.000000000000000000e+00
2.928083240985870361e-01,5.837275911031611031e+00,3.000000000000000000e+00
2.758053541183471680e-01,5.771298645668139216e+00,3.000000000000000000e+00
2.708700597286224365e-01,5.796733323804801330e+00,3.000000000000000000e+00
2.813410162925720215e-01,5.643222934273580904e+00,3.000000000000000000e+00
2.973157465457916260e-01,5.666546451853719191e+00,3.000000000000000000e+00
2.803807854652404785e-01,5.564882110767939594e+00,3.000000000000000000e+00
2.866722941398620605e-01,5.751245635990926530e+00,3.000000000000000000e+00
2.852908968925476074e-01,5.798280290791808511e+00,3.000000000000000000e+00
2.681588530540466309e-01,5.646819220806719386e+00,3.000000000000000000e+00
2.899895906448364258e-01,5.576049834518926218e+00,3.000000000000000000e+00
2.899895906448364258e-01,5.576049834518926218e+00,3.000000000000000000e+00
2.835754156112670898e-01,5.657587566389338463e+00,3.000000000000000000e+00
2.903541028499603271e-01,5.579484625684926868e+00,3.000000000000000000e+00
2.945670485496520996e-01,5.659064435854816111e+00,3.000000000000000000e+00
2.860677540302276611e-01,5.721876138318293670e+00,3.000000000000000000e+00
2.998858392238616943e-01,5.483661830626260780e+00,3.000000000000000000e+00
2.858357727527618408e-01,5.476592917701964325e+00,3.000000000000000000e+00
2.858357727527618408e-01,5.476592917701964325e+00,3.000000000000000000e+00
2.980260848999023438e-01,5.348598436266911449e+00,3.000000000000000000e+00
3.045155107975006104e-01,5.244327724916729494e+00,3.000000000000000000e+00
2.923024594783782959e-01,5.335085507334042632e+00,3.000000000000000000e+00
2.872595489025115967e-01,5.374134095966837776e+00,3.000000000000000000e+00
3.188670873641967773e-01,5.387919630082251388e+00,3.000000000000000000e+00
2.890978157520294189e-01,5.360121057856304105e+00,3.000000000000000000e+00
2.893025577068328857e-01,5.441057822286893497e+00,3.000000000000000000e+00
2.901317775249481201e-01,5.537744526274764212e+00,3.000000000000000000e+00
2.994244098663330078e-01,5.532149430739082163e+00,3.000000000000000000e+00
2.903538644313812256e-01,5.534256916938829818e+00,3.000000000000000000e+00
2.721653282642364502e-01,5.632795182684276369e+00,3.000000000000000000e+00
3.017897307872772217e-01,5.827053875980709563e+00,3.000000000000000000e+00
2.823103368282318115e-01,5.794645103656876017e+00,3.000000000000000000e+00
2.831614315509796143e-01,5.875342711942721508e+00,3.000000000000000000e+00
3.027960360050201416e-01,5.747595554414147045e+00,3.000000000000000000e+00
2.983601093292236328e-01,5.692640053793184052e+00,3.000000000000000000e+00
2.939972579479217529e-01,5.689304512909075129e+00,3.000000000000000000e+00
2.879323363304138184e-01,6.027316129562677816e+00,3.000000000000000000e+00
2.579109072685241699e-01,6.019143513964081649e+00,3.000000000000000000e+00
2.682839930057525635e-01,5.990064600664481986e+00,3.000000000000000000e+00
2.711248099803924561e-01,5.941722445103550854e+00,3.000000000000000000e+00
2.846955060958862305e-01,5.890221759720589034e+00,3.000000000000000000e+00
2.629656195640563965e-01,5.921130946107950876e+00,3.000000000000000000e+00
2.937256395816802979e-01,5.916532043231200078e+00,3.000000000000000000e+00
2.977495491504669189e-01,6.058392162976815598e+00,3.000000000000000000e+00
2.977495491504669189e-01,6.058392162976815598e+00,3.000000000000000000e+00
2.934778034687042236e-01,5.942102911803885945e+00,3.000000000000000000e+00
3.012036383152008057e-01,5.947661984815567848e+00,3.000000000000000000e+00
2.646739780902862549e-01,5.935182072185853031e+00,3.000000000000000000e+00
2.846875786781311035e-01,5.900476216402239515e+00,3.000000000000000000e+00
2.851070463657379150e-01,5.860284368794964394e+00,3.000000000000000000e+00
2.733618319034576416e-01,5.891023143994971178e+00,3.000000000000000000e+00
2.688102424144744873e-01,6.045865090243751183e+00,3.000000000000000000e+00
2.987184524536132812e-01,6.003895176600053674e+00,3.000000000000000000e+00
2.806873321533203125e-01,6.035877490834536729e+00,3.000000000000000000e+00
2.843406200408935547e-01,6.015872157986450475e+00,3.000000000000000000e+00
2.862677872180938721e-01,6.093658067962678615e+00,3.000000000000000000e+00
2.832199633121490479e-01,6.049486506624816684e+00,3.000000000000000000e+00
2.780405282974243164e-01,6.085136861081991810e+00,3.000000000000000000e+00
2.787457704544067383e-01,6.088988988103665179e+00,3.000000000000000000e+00
2.857023775577545166e-01,5.810993747374595841e+00,3.000000000000000000e+00
3.123263716697692871e-01,5.811925639249238884e+00,3.000000000000000000e+00
2.899897098541259766e-01,5.845294968068628805e+00,3.000000000000000000e+00
2.908276617527008057e-01,5.668811858502522227e+00,3.000000000000000000e+00
2.919875085353851318e-01,5.615704759984510019e+00,3.000000000000000000e+00
3.014937341213226318e-01,5.848117949514744396e+00,3.000000000000000000e+00
3.031026422977447510e-01,5.815389407903239771e+00,3.000000000000000000e+00
2.765538692474365234e-01,5.924291351867395861e+00,3.000000000000000000e+00
2.924485504627227783e-01,6.203209277328824101e+00,3.000000000000000000e+00
2.784416377544403076e-01,6.032461042320846900e+00,3.000000000000000000e+00
2.791062593460083008e-01,5.873151446795418451e+00,3.000000000000000000e+00
2.935343980789184570e-01,5.903840360960202815e+00,3.000000000000000000e+00
2.685081958770751953e-01,5.889844973803519679e+00,3.000000000000000000e+00
2.775394320487976074e-01,5.861302296206758911e+00,3.000000000000000000e+00
3.015229403972625732e-01,5.821267729689679982e+00,3.000000000000000000e+00
2.576315402984619141e-01,5.986182905127407139e+00,3.000000000000000000e+00
2.768230736255645752e-01,5.655045447449765561e+00,3.000000000000000000e+00
2.776100337505340576e-01,5.630017016510464600e+00,3.000000000000000000e+00
3.098607361316680908e-01,5.510752161210120903e+00,3.000000000000000000e+00
2.875455021858215332e-01,5.397909780725285600e+00,3.000000000000000000e+00
3.002382814884185791e-01,5.466069068629394678e+00,3.000000000000000000e+00
2.906237542629241943e-01,5.203198908588319682e+00,3.000000000000000000e+00
2.898720502853393555e-01,5.237947046546878482e+00,3.000000000000000000e+00
2.895437479019165039e-01,5.334292477056578718e+00,3.000000000000000000e+00
3.140848278999328613e-01,5.460598697503655785e+00,3.000000000000000000e+00
